Location,EndpointSerialNumber,Date,LocalTime,Status,Time_Since_Last_CDO_Activity,LocalTime (2),Time_Since_Last_CDO_Activity (2),DoorStatus_seconds
Warehouse,CD120001A68C,10/31/2015,0:12:57,Close Limit,0:00:00,12:12:57 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:13:00,Close Limit,0:00:00,12:13:00 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:13:01,Close Limit,0:00:00,12:13:01 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:13:05,Close Limit,0:00:00,12:13:05 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:13:06,Close Limit,0:00:00,12:13:06 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:13:09,Close Limit,0:00:00,12:13:09 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:13:10,Close Limit,0:00:00,12:13:10 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:13:11,Close Limit,0:00:00,12:13:11 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:13:12,Close Limit,0:00:00,12:13:12 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:13:12,Close Limit,0:00:00,12:13:12 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:13:18,Close Limit,0:00:00,12:13:18 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:13:18,Close Limit,0:00:00,12:13:18 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:13:19,Close Limit,0:00:00,12:13:19 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:13:22,Close Limit,0:00:00,12:13:22 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:13:23,Close Limit,0:00:00,12:13:23 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:13:30,Close Limit,0:00:00,12:13:30 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:13:32,Close Limit,0:00:00,12:13:32 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:13:36,Close Limit,0:00:00,12:13:36 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:13:37,Close Limit,0:00:00,12:13:37 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:13:39,Close Limit,0:00:00,12:13:39 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:13:39,Close Limit,0:00:00,12:13:39 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:13:39,Close Limit,0:00:00,12:13:39 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:13:40,Close Limit,0:00:00,12:13:40 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:13:40,Close Limit,0:00:00,12:13:40 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:13:41,Close Limit,0:00:00,12:13:41 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:13:43,Close Limit,0:00:00,12:13:43 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:13:48,Close Limit,0:00:00,12:13:48 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:14:03,Close Limit,0:00:00,12:14:03 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:14:04,Close Limit,0:00:00,12:14:04 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:14:10,Close Limit,0:00:00,12:14:10 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:14:11,Close Limit,0:00:00,12:14:11 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:14:12,Close Limit,0:00:00,12:14:12 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:14:14,Close Limit,0:00:00,12:14:14 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:14:15,Close Limit,0:00:00,12:14:15 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:14:16,Close Limit,0:00:00,12:14:16 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:14:18,Close Limit,0:00:00,12:14:18 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:14:19,Close Limit,0:00:00,12:14:19 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:14:20,Close Limit,0:00:00,12:14:20 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:14:23,Close Limit,0:00:00,12:14:23 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:14:25,Close Limit,0:00:00,12:14:25 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:14:25,Close Limit,0:00:00,12:14:25 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:14:28,Close Limit,0:00:00,12:14:28 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:14:31,Close Limit,0:00:00,12:14:31 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:14:39,Close Limit,0:00:00,12:14:39 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:14:44,Close Limit,0:00:00,12:14:44 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:14:49,Close Limit,0:00:00,12:14:49 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:14:53,Close Limit,0:00:00,12:14:53 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:14:54,Close Limit,0:00:00,12:14:54 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:14:54,Close Limit,0:00:00,12:14:54 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:15:00,Close Limit,0:00:00,12:15:00 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:15:07,Close Limit,0:00:00,12:15:07 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:15:08,Close Limit,0:00:00,12:15:08 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:15:09,Close Limit,0:00:00,12:15:09 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:15:15,Close Limit,0:00:00,12:15:15 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:15:19,Close Limit,0:00:00,12:15:19 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:15:23,Close Limit,0:00:00,12:15:23 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:15:27,Close Limit,0:00:00,12:15:27 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:15:28,Close Limit,0:00:00,12:15:28 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:15:33,Close Limit,0:00:00,12:15:33 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:15:35,Close Limit,0:00:00,12:15:35 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:15:42,Close Limit,0:00:00,12:15:42 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:15:43,Close Limit,0:00:00,12:15:43 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:15:43,Close Limit,0:00:00,12:15:43 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:15:45,Close Limit,0:00:00,12:15:45 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:15:47,Close Limit,0:00:00,12:15:47 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:15:49,Close Limit,0:00:00,12:15:49 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:16:07,Close Limit,0:00:00,12:16:07 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:16:12,Close Limit,0:00:00,12:16:12 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:16:18,Close Limit,0:00:00,12:16:18 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:16:21,Close Limit,0:00:00,12:16:21 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:16:23,Close Limit,0:00:00,12:16:23 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:16:23,Close Limit,0:00:00,12:16:23 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:16:23,Close Limit,0:00:00,12:16:23 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:16:36,Close Limit,0:00:00,12:16:36 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:16:42,Close Limit,0:00:00,12:16:42 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:16:47,Close Limit,0:00:00,12:16:47 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:16:48,Close Limit,0:00:00,12:16:48 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:16:50,Close Limit,0:00:00,12:16:50 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:17:05,Close Limit,0:00:00,12:17:05 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:17:07,Close Limit,0:00:00,12:17:07 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:17:09,Close Limit,0:00:00,12:17:09 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:17:10,Close Limit,0:00:00,12:17:10 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:17:14,Close Limit,0:00:00,12:17:14 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:17:28,Close Limit,0:00:00,12:17:28 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:17:30,Close Limit,0:00:00,12:17:30 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:17:36,Close Limit,0:00:00,12:17:36 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:17:49,Close Limit,0:00:00,12:17:49 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:17:49,Close Limit,0:00:00,12:17:49 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:17:50,Close Limit,0:00:00,12:17:50 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:18:07,Close Limit,0:00:00,12:18:07 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:18:12,Close Limit,0:00:00,12:18:12 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:18:15,Close Limit,0:00:00,12:18:15 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:18:18,Close Limit,0:00:00,12:18:18 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:18:18,Close Limit,0:00:00,12:18:18 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:18:20,Close Limit,0:00:00,12:18:20 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:18:20,Close Limit,0:00:00,12:18:20 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:18:21,Close Limit,0:00:00,12:18:21 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:18:24,Close Limit,0:00:00,12:18:24 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:18:26,Close Limit,0:00:00,12:18:26 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:18:26,Close Limit,0:00:00,12:18:26 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:18:30,Close Limit,0:00:00,12:18:30 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:18:37,Close Limit,0:00:00,12:18:37 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:18:38,Close Limit,0:00:00,12:18:38 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:18:41,Close Limit,0:00:00,12:18:41 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:18:45,Close Limit,0:00:00,12:18:45 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:18:46,Close Limit,0:00:00,12:18:46 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:18:47,Close Limit,0:00:00,12:18:47 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:18:47,Close Limit,0:00:00,12:18:47 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:18:50,Close Limit,0:00:00,12:18:50 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:19:11,Close Limit,0:00:00,12:19:11 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:19:17,Close Limit,0:00:00,12:19:17 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:19:18,Close Limit,0:00:00,12:19:18 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:19:18,Close Limit,0:00:00,12:19:18 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:19:20,Close Limit,0:00:00,12:19:20 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:19:23,Close Limit,0:00:00,12:19:23 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:19:25,Close Limit,0:00:00,12:19:25 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:19:26,Close Limit,0:00:00,12:19:26 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:19:26,Close Limit,0:00:00,12:19:26 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:19:29,Close Limit,0:00:00,12:19:29 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:19:32,Close Limit,0:00:00,12:19:32 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:19:36,Close Limit,0:00:00,12:19:36 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:19:38,Close Limit,0:00:00,12:19:38 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:19:46,Close Limit,0:00:00,12:19:46 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:19:50,Close Limit,0:00:00,12:19:50 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:19:57,Close Limit,0:00:00,12:19:57 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:20:01,Close Limit,0:00:00,12:20:01 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:20:01,Close Limit,0:00:00,12:20:01 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:20:01,Close Limit,0:00:00,12:20:01 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:20:08,Close Limit,0:00:00,12:20:08 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:20:15,Close Limit,0:00:00,12:20:15 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:20:24,Close Limit,0:00:00,12:20:24 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:20:26,Close Limit,0:00:00,12:20:26 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:20:30,Close Limit,0:00:00,12:20:30 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:20:34,Close Limit,0:00:00,12:20:34 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:20:39,Close Limit,0:00:00,12:20:39 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:20:49,Close Limit,0:00:00,12:20:49 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:20:49,Close Limit,0:00:00,12:20:49 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:20:49,Close Limit,0:00:00,12:20:49 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:20:51,Close Limit,0:00:00,12:20:51 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:20:52,Close Limit,0:00:00,12:20:52 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:20:55,Close Limit,0:00:00,12:20:55 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:21:15,Close Limit,0:00:00,12:21:15 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:21:20,Close Limit,0:00:00,12:21:20 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:21:26,Close Limit,0:00:00,12:21:26 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:21:28,Close Limit,0:00:00,12:21:28 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:21:29,Close Limit,0:00:00,12:21:29 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:21:31,Close Limit,0:00:00,12:21:31 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:21:44,Close Limit,0:00:00,12:21:44 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:21:49,Close Limit,0:00:00,12:21:49 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:21:54,Close Limit,0:00:00,12:21:54 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:21:55,Close Limit,0:00:00,12:21:55 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:21:56,Close Limit,0:00:00,12:21:56 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:22:12,Close Limit,0:00:00,12:22:12 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:22:13,Close Limit,0:00:00,12:22:13 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:22:16,Close Limit,0:00:00,12:22:16 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:22:18,Close Limit,0:00:00,12:22:18 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:22:22,Close Limit,0:00:00,12:22:22 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:22:35,Close Limit,0:00:00,12:22:35 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:22:36,Close Limit,0:00:00,12:22:36 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:22:44,Close Limit,0:00:00,12:22:44 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:22:56,Close Limit,0:00:00,12:22:56 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:22:57,Close Limit,0:00:00,12:22:57 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:23:13,Close Limit,0:00:00,12:23:13 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:23:19,Close Limit,0:00:00,12:23:19 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:23:22,Close Limit,0:00:00,12:23:22 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:23:26,Close Limit,0:00:00,12:23:26 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:23:27,Close Limit,0:00:00,12:23:27 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:23:28,Close Limit,0:00:00,12:23:28 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:23:30,Close Limit,0:00:00,12:23:30 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:23:31,Close Limit,0:00:00,12:23:31 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:23:31,Close Limit,0:00:00,12:23:31 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:23:32,Close Limit,0:00:00,12:23:32 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:23:35,Close Limit,0:00:00,12:23:35 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:23:36,Close Limit,0:00:00,12:23:36 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:23:44,Close Limit,0:00:00,12:23:44 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:23:45,Close Limit,0:00:00,12:23:45 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:23:49,Close Limit,0:00:00,12:23:49 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:23:52,Close Limit,0:00:00,12:23:52 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:23:53,Close Limit,0:00:00,12:23:53 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:23:54,Close Limit,0:00:00,12:23:54 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:23:55,Close Limit,0:00:00,12:23:55 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:23:58,Close Limit,0:00:00,12:23:58 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:24:18,Close Limit,0:00:00,12:24:18 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:24:23,Close Limit,0:00:00,12:24:23 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:24:27,Close Limit,0:00:00,12:24:27 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:24:27,Close Limit,0:00:00,12:24:27 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:24:31,Close Limit,0:00:00,12:24:31 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:24:32,Close Limit,0:00:00,12:24:32 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:24:33,Close Limit,0:00:00,12:24:33 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:24:33,Close Limit,0:00:00,12:24:33 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:24:33,Close Limit,0:00:00,12:24:33 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:24:34,Close Limit,0:00:00,12:24:34 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:24:39,Close Limit,0:00:00,12:24:39 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:24:43,Close Limit,0:00:00,12:24:43 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:24:46,Close Limit,0:00:00,12:24:46 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:24:53,Close Limit,0:00:00,12:24:53 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:24:57,Close Limit,0:00:00,12:24:57 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:25:05,Close Limit,0:00:00,12:25:05 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:25:07,Close Limit,0:00:00,12:25:07 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:25:08,Close Limit,0:00:00,12:25:08 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:25:08,Close Limit,0:00:00,12:25:08 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:25:16,Close Limit,0:00:00,12:25:16 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:25:22,Close Limit,0:00:00,12:25:22 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:25:32,Close Limit,0:00:00,12:25:32 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:25:33,Close Limit,0:00:00,12:25:33 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:25:37,Close Limit,0:00:00,12:25:37 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:25:40,Close Limit,0:00:00,12:25:40 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:25:46,Close Limit,0:00:00,12:25:46 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:25:46,Close Limit,0:00:00,12:25:46 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:25:56,Close Limit,0:00:00,12:25:56 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:25:57,Close Limit,0:00:00,12:25:57 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:25:58,Close Limit,0:00:00,12:25:58 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:25:59,Close Limit,0:00:00,12:25:59 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:26:01,Close Limit,0:00:00,12:26:01 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:26:23,Close Limit,0:00:00,12:26:23 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:26:27,Close Limit,0:00:00,12:26:27 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:26:33,Close Limit,0:00:00,12:26:33 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:26:35,Close Limit,0:00:00,12:26:35 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:26:35,Close Limit,0:00:00,12:26:35 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:26:39,Close Limit,0:00:00,12:26:39 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:26:41,Close Limit,0:00:00,12:26:41 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:26:52,Close Limit,0:00:00,12:26:52 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:26:57,Close Limit,0:00:00,12:26:57 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:27:00,Close Limit,0:00:00,12:27:00 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:27:02,Close Limit,0:00:00,12:27:02 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/31/2015,0:27:03,Close Limit,0:00:00,12:27:03 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/31/2015,0:27:18,Close Limit,0:00:00,12:27:18 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:27:20,Close Limit,0:00:00,12:27:20 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/31/2015,0:27:23,Close Limit,0:00:00,12:27:23 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/31/2015,0:27:27,Close Limit,0:00:00,12:27:27 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/31/2015,0:27:29,Close Limit,0:00:00,12:27:29 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/31/2015,0:27:42,Close Limit,0:00:00,12:27:42 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/31/2015,0:27:43,Close Limit,0:00:00,12:27:43 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/31/2015,0:27:51,Close Limit,0:00:00,12:27:51 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/31/2015,0:28:02,Close Limit,0:00:00,12:28:02 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:28:04,Close Limit,0:00:00,12:28:04 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/31/2015,0:28:05,Close Limit,0:00:00,12:28:05 AM,12:00:00 AM,0
